score,genres
6.6,['drama']
8.7,['documentation']
5.9,"['comedy', 'romance']"
4.5,['thriller']
6.8,"['documentation', 'music']"
6.1,"['action', 'fantasy']"
6.2,"['crime', 'thriller', 'drama']"
7.3,['drama']
6.1,"['drama', 'comedy']"
5.7,"['drama', 'documentation', 'comedy']"
6.9,"['documentation', 'comedy']"
,['reality']
6.5,"['music', 'documentation']"
3.5,"['thriller', 'horror', 'drama']"
,['drama']
6.8,"['comedy', 'drama']"
5.6,"['drama', 'action', 'war']"
6.9,"['drama', 'action', 'thriller', 'comedy', 'crime']"
5.3,"['romance', 'family']"
,['romance']
2.5,"['reality', 'comedy']"
,['documentation']
,"['animation', 'action', 'family']"
,"['comedy', 'music']"
,"['horror', 'thriller']"
6.1,['comedy']
5.6,"['drama', 'fantasy', 'scifi']"
8.2,"['crime', 'drama', 'thriller']"
5.6,['drama']
5.0,"['action', 'comedy', 'family']"
7.4,"['documentation', 'music']"
5.0,['documentation']
6.3,"['drama', 'comedy', 'crime', 'romance', 'thriller', 'european']"
7.8,"['drama', 'comedy', 'crime']"
3.4,"['comedy', 'drama', 'romance']"
8.0,['drama']
7.1,['romance']
6.8,['drama']
6.9,['comedy']
6.6,"['drama', 'romance', 'action']"
6.0,"['drama', 'romance']"
5.2,"['documentation', 'european']"
,"['drama', 'european']"
5.3,"['drama', 'fantasy']"
6.6,['reality']
6.6,"['crime', 'documentation']"
,['documentation']
4.6,['family']
6.8,['reality']
6.4,['comedy']
7.9,"['fantasy', 'romance', 'action', 'comedy', 'drama']"
,['documentation']
8.2,['reality']
7.2,['documentation']
6.8,"['action', 'drama', 'thriller']"
7.6,"['drama', 'romance']"
6.7,"['comedy', 'family', 'drama']"
5.4,"['documentation', 'reality']"
4.7,"['comedy', 'family', 'action']"
7.5,"['scifi', 'animation', 'comedy', 'family', 'fantasy', 'action']"
6.6,"['action', 'comedy']"
5.2,"['comedy', 'horror', 'reality', 'scifi']"
7.2,['documentation']
7.0,"['documentation', 'family']"
6.6,"['animation', 'comedy', 'family', 'action']"
5.0,['comedy']
2.6,"['thriller', 'action', 'scifi']"
,['comedy']
6.0,"['comedy', 'documentation']"
5.1,"['animation', 'family', 'fantasy']"
6.9,"['animation', 'action', 'scifi']"
6.4,"['thriller', 'drama']"
6.4,"['drama', 'thriller']"
6.5,[]
7.9,"['animation', 'comedy', 'family']"
,"['comedy', 'drama']"
6.2,['reality']
,['drama']
7.5,['documentation']
4.6,"['fantasy', 'romance']"
6.7,"['animation', 'action', 'fantasy']"
6.4,"['romance', 'drama', 'horror']"
4.0,['comedy']
6.6,['comedy']
,['drama']
7.2,"['comedy', 'documentation']"
3.6,"['romance', 'comedy', 'drama']"
6.5,"['drama', 'comedy', 'crime']"
6.9,['documentation']
7.4,"['romance', 'comedy']"
7.0,['animation']
8.0,"['drama', 'romance', 'comedy']"
7.6,['documentation']
6.5,"['drama', 'comedy', 'horror', 'thriller']"
6.2,['documentation']
5.4,"['comedy', 'family']"
5.4,"['romance', 'action', 'drama', 'history', 'war']"
6.2,"['animation', 'comedy', 'family']"
5.7,['comedy']
5.6,"['romance', 'comedy', 'drama']"
5.7,"['drama', 'romance', 'comedy']"
,['documentation']
,['comedy']
,['scifi']
6.4,['drama']
6.4,"['comedy', 'action']"
7.0,"['drama', 'comedy']"
6.5,['comedy']
7.2,"['documentation', 'sport']"
6.6,"['thriller', 'drama', 'action']"
7.1,"['animation', 'comedy', 'drama', 'family']"
5.5,"['drama', 'comedy']"
6.1,"['romance', 'drama', 'comedy']"
7.3,"['war', 'documentation']"
6.3,"['comedy', 'drama']"
5.9,"['action', 'family', 'animation', 'comedy', 'scifi']"
7.1,"['documentation', 'music']"
5.1,['drama']
6.8,"['comedy', 'drama']"
5.1,['thriller']
6.7,"['drama', 'comedy']"
5.5,['comedy']
6.2,"['drama', 'crime', 'european']"
4.3,['comedy']
,['documentation']
5.9,['comedy']
6.7,"['action', 'comedy']"
6.9,"['comedy', 'romance', 'family', 'drama']"
7.6,['comedy']
6.9,"['drama', 'crime']"
4.7,['horror']
4.6,"['romance', 'comedy']"
7.0,"['thriller', 'drama']"
5.2,"['romance', 'drama']"
3.9,"['action', 'drama', 'crime']"
6.3,"['crime', 'thriller', 'european']"
3.8,"['horror', 'fantasy']"
6.8,['family']
6.8,"['documentation', 'history', 'war']"
,"['documentation', 'drama']"
5.4,"['reality', 'music']"
7.1,['documentation']
4.0,['comedy']
,['comedy']
6.4,"['reality', 'music']"
3.0,"['comedy', 'drama']"
6.7,['documentation']
3.1,['action']
7.0,"['drama', 'romance', 'european']"
3.7,"['thriller', 'crime', 'drama', 'action']"
,['drama']
4.7,"['family', 'drama', 'sport']"
8.1,"['drama', 'family']"
6.2,"['drama', 'fantasy', 'romance', 'scifi']"
5.9,"['scifi', 'fantasy', 'romance']"
,[]
5.7,"['comedy', 'drama', 'romance']"
,['comedy']
4.3,['comedy']
7.1,"['documentation', 'sport']"
5.3,"['horror', 'thriller', 'fantasy', 'drama']"
6.6,['documentation']
5.6,"['comedy', 'romance']"
6.2,['reality']
7.3,"['thriller', 'crime', 'drama']"
6.0,"['comedy', 'family', 'animation', 'action']"
6.3,"['reality', 'music']"
5.8,"['comedy', 'drama', 'crime']"
6.4,"['comedy', 'family', 'fantasy', 'animation']"
,['thriller']
6.1,['drama']
4.3,"['scifi', 'war', 'action']"
6.4,['comedy']
,"['drama', 'crime']"
7.5,"['animation', 'comedy', 'family']"
5.8,['drama']
6.5,"['action', 'comedy']"
,"['drama', 'comedy']"
,['drama']
8.0,"['drama', 'animation']"
7.0,"['drama', 'thriller', 'action', 'sport']"
6.4,['comedy']
4.3,['comedy']
3.8,['drama']
4.8,"['comedy', 'drama', 'romance']"
,['documentation']
5.5,['comedy']
6.2,"['comedy', 'drama']"
7.6,['documentation']
,['fantasy']
6.9,"['music', 'documentation']"
7.2,"['documentation', 'drama']"
6.5,['comedy']
,"['drama', 'comedy']"
5.8,"['comedy', 'romance', 'drama']"
,"['drama', 'european']"
6.0,['drama']
,['romance']
5.3,"['crime', 'comedy', 'drama']"
3.5,"['crime', 'action', 'comedy', 'drama']"
5.5,"['thriller', 'comedy']"
,[]
8.0,"['comedy', 'romance', 'drama']"
5.4,"['comedy', 'romance', 'fantasy', 'action']"
,['family']
8.1,['drama']
7.2,"['drama', 'comedy']"
,['comedy']
,['animation']
6.9,"['drama', 'comedy']"
8.4,['reality']
5.7,"['drama', 'thriller']"
6.5,"['comedy', 'reality']"
6.9,['comedy']
7.2,"['drama', 'thriller']"
5.9,['reality']
6.5,"['documentation', 'sport']"
6.2,"['romance', 'comedy', 'drama']"
6.3,"['family', 'animation', 'horror']"
5.0,"['music', 'family']"
,['comedy']
6.4,['comedy']
8.8,"['documentation', 'music']"
6.2,['comedy']
,['documentation']
6.0,"['music', 'reality']"
,"['comedy', 'drama']"
8.0,"['drama', 'romance']"
,['comedy']
5.8,"['action', 'drama']"
6.5,['reality']
7.5,"['comedy', 'romance']"
5.9,['comedy']
6.3,['comedy']
4.8,"['drama', 'thriller', 'action']"
4.7,['comedy']
6.0,['comedy']
7.2,"['comedy', 'romance']"
6.7,"['music', 'documentation']"
6.0,"['action', 'drama', 'thriller']"
5.1,"['comedy', 'drama', 'family', 'sport']"
,['comedy']
6.1,"['thriller', 'drama']"
6.8,"['music', 'reality']"
,"['romance', 'drama']"
7.3,"['documentation', 'comedy']"
7.0,['comedy']
5.7,['reality']
,[]
6.2,"['music', 'comedy', 'drama']"
6.4,"['documentation', 'sport']"
5.7,['comedy']
5.6,['comedy']
,['thriller']
5.5,"['drama', 'crime']"
7.2,['documentation']
6.0,"['crime', 'comedy']"
5.5,['comedy']
4.4,"['comedy', 'romance']"
4.4,"['romance', 'comedy']"
7.6,"['action', 'animation']"
3.4,['animation']
5.9,['animation']
6.2,['comedy']
5.2,"['comedy', 'music']"
3.2,"['crime', 'thriller', 'action']"
5.7,"['drama', 'comedy']"
7.8,['documentation']
7.2,"['comedy', 'drama']"
6.3,['comedy']
7.1,"['horror', 'drama']"
7.0,"['animation', 'family']"
7.4,"['scifi', 'drama', 'fantasy']"
5.8,"['comedy', 'family']"
,[]
,['drama']
6.7,"['documentation', 'music']"
6.8,['thriller']
3.8,"['comedy', 'romance']"
7.3,['comedy']
7.3,['drama']
6.7,"['romance', 'drama']"
5.3,['drama']
6.6,"['animation', 'comedy', 'family', 'fantasy', 'scifi']"
6.5,['documentation']
5.0,['family']
5.2,['comedy']
8.3,"['documentation', 'music']"
,['documentation']
5.7,['comedy']
5.2,"['animation', 'action', 'comedy', 'drama', 'family']"
5.8,"['comedy', 'drama', 'romance']"
,['comedy']
,['drama']
5.8,"['crime', 'action', 'drama', 'thriller']"
,['animation']
4.0,"['thriller', 'action', 'horror']"
7.7,['comedy']
4.7,['comedy']
5.3,"['romance', 'horror']"
7.8,['documentation']
6.8,['documentation']
6.1,"['family', 'fantasy', 'animation', 'action']"
,['animation']
6.8,['documentation']
,['action']
,['animation']
4.0,"['thriller', 'drama']"
7.0,"['drama', 'comedy']"
5.8,"['drama', 'romance']"
,['animation']
5.0,"['comedy', 'romance']"
7.5,['drama']
5.7,"['fantasy', 'animation']"
6.2,['animation']
,['romance']
,['drama']
6.8,['drama']
7.7,"['documentation', 'music']"
6.8,"['animation', 'family']"
4.5,['documentation']
,['animation']
,['drama']
6.2,"['romance', 'animation', 'drama']"
6.9,['drama']
3.0,"['comedy', 'family']"
6.5,"['documentation', 'european']"
5.9,"['animation', 'action', 'drama', 'family', 'western', 'comedy']"
,['comedy']
,['documentation']
6.7,['drama']
6.2,"['horror', 'thriller']"
5.5,"['animation', 'comedy', 'family']"
4.7,['comedy']
7.2,"['animation', 'comedy']"
7.2,['comedy']
4.2,"['romance', 'sport', 'comedy', 'drama']"
6.8,['drama']
6.1,['comedy']
8.0,['drama']
4.6,['drama']
7.5,['documentation']
7.3,['documentation']
6.6,"['documentation', 'drama']"
5.3,"['drama', 'music', 'documentation']"
7.2,"['comedy', 'drama', 'action']"
2.7,"['scifi', 'thriller', 'drama']"
7.0,['comedy']
6.1,"['drama', 'comedy', 'european']"
6.7,"['thriller', 'crime']"
3.2,"['comedy', 'drama']"
5.6,"['comedy', 'romance']"
4.9,"['drama', 'romance', 'fantasy']"
4.5,"['crime', 'drama', 'comedy']"
7.4,"['drama', 'romance']"
6.4,"['drama', 'comedy']"
7.0,"['drama', 'romance']"
6.4,['comedy']
7.0,"['documentation', 'music']"
6.9,['animation']
5.7,['reality']
7.6,"['drama', 'music']"
5.5,['comedy']
5.9,['comedy']
4.3,['family']
4.3,"['drama', 'comedy', 'history', 'scifi']"
7.9,"['comedy', 'romance', 'drama']"
6.4,"['action', 'crime', 'drama']"
6.7,"['romance', 'drama']"
,['music']
8.5,['drama']
,['documentation']
4.6,['documentation']
,['drama']
6.5,['comedy']
2.9,['drama']
4.9,['drama']
,['animation']
,[]
7.6,['comedy']
6.5,['music']
6.3,"['comedy', 'fantasy', 'sport']"
7.7,"['comedy', 'drama', 'romance', 'thriller']"
,['documentation']
8.1,"['drama', 'romance']"
6.4,['reality']
6.8,"['music', 'documentation']"
6.8,"['comedy', 'drama']"
3.7,['comedy']
6.7,"['documentation', 'music']"
8.1,['drama']
5.8,"['comedy', 'family', 'animation']"
8.4,"['drama', 'thriller']"
,"['documentation', 'music']"
7.8,"['family', 'comedy', 'romance']"
8.3,['drama']
6.9,['comedy']
5.8,"['romance', 'comedy', 'drama']"
5.5,['comedy']
7.4,['drama']
5.9,['comedy']
5.3,"['drama', 'romance']"
,[]
3.3,['thriller']
5.5,"['comedy', 'thriller', 'drama']"
7.4,"['drama', 'family', 'music', 'documentation']"
7.5,"['action', 'comedy', 'fantasy', 'romance', 'drama']"
6.2,"['comedy', 'romance']"
,['romance']
5.7,"['animation', 'family']"
8.1,['documentation']
,['comedy']
7.3,"['drama', 'romance']"
7.8,"['animation', 'family', 'comedy']"
,"['fantasy', 'action', 'animation', 'comedy', 'thriller']"
,['drama']
6.8,"['documentation', 'music']"
,['animation']
7.3,['drama']
,"['comedy', 'drama']"
4.2,"['comedy', 'action', 'romance']"
7.1,"['thriller', 'action']"
,"['crime', 'action']"
7.0,"['comedy', 'drama']"
,[]
5.5,['drama']
4.7,"['drama', 'comedy', 'romance']"
6.4,"['thriller', 'scifi']"
5.2,['comedy']
6.4,['drama']
,['animation']
,['documentation']
6.2,"['thriller', 'drama']"
6.5,['documentation']
6.2,"['comedy', 'drama']"
7.0,"['drama', 'european']"
6.6,['romance']
,['documentation']
5.7,"['comedy', 'family']"
4.9,['reality']
6.1,"['animation', 'comedy', 'action']"
,['romance']
5.9,"['comedy', 'family', 'fantasy', 'history', 'animation']"
,['documentation']
5.3,"['sport', 'drama']"
,['documentation']
5.6,"['fantasy', 'thriller', 'action', 'crime', 'drama']"
5.9,"['romance', 'action', 'drama']"
,"['animation', 'family']"
7.2,['drama']
6.4,"['documentation', 'music']"
4.8,"['animation', 'fantasy', 'family']"
4.7,"['comedy', 'drama']"
,['comedy']
,['thriller']
7.7,[]
6.9,['drama']
,[]
,['documentation']
6.6,"['romance', 'comedy']"
6.6,"['thriller', 'crime', 'drama']"
,['comedy']
,"['documentation', 'music']"
6.4,"['drama', 'thriller']"
5.5,['drama']
6.9,"['drama', 'history']"
5.2,['comedy']
,[]
7.1,"['comedy', 'drama']"
5.9,"['comedy', 'drama', 'animation']"
7.2,"['family', 'drama']"
,['animation']
3.7,"['drama', 'comedy']"
5.0,"['romance', 'drama']"
,['action']
,['drama']
,"['animation', 'family']"
5.9,"['comedy', 'drama', 'romance']"
,"['drama', 'romance', 'comedy']"
,['comedy']
5.5,"['drama', 'thriller']"
7.0,"['romance', 'drama']"
5.9,"['family', 'animation']"
5.0,"['comedy', 'horror']"
6.3,"['drama', 'sport', 'thriller', 'action']"
,['comedy']
7.2,"['drama', 'comedy']"
6.5,['comedy']
6.2,['comedy']
5.1,['action']
,"['documentation', 'sport']"
7.0,['comedy']
,['documentation']
6.3,"['animation', 'family']"
6.6,['comedy']
6.9,"['comedy', 'drama']"
6.6,['documentation']
6.1,"['comedy', 'romance', 'drama']"
,"['documentation', 'music']"
5.2,"['comedy', 'drama', 'romance']"
4.5,"['animation', 'family']"
,['animation']
5.8,"['romance', 'comedy', 'drama', 'family']"
5.9,['drama']
5.0,"['thriller', 'fantasy']"
,['comedy']
5.6,"['comedy', 'romance']"
,"['drama', 'fantasy']"
2.5,"['comedy', 'family']"
,[]
,"['documentation', 'music']"
,['comedy']
5.8,['reality']
,"['drama', 'comedy']"
,['music']
,['reality']
,['drama']
,['music']
7.1,"['fantasy', 'animation', 'comedy', 'family']"
8.4,['documentation']
5.1,['comedy']
4.3,"['reality', 'comedy']"
5.6,"['crime', 'thriller']"
7.0,"['romance', 'drama', 'comedy']"
6.6,"['comedy', 'drama']"
,['reality']
7.7,"['drama', 'romance', 'comedy']"
5.6,"['comedy', 'romance']"
6.4,['drama']
,['thriller']
6.2,"['crime', 'drama']"
6.3,"['drama', 'comedy']"
5.6,['reality']
6.2,['comedy']
7.5,['documentation']
8.0,['family']
,['documentation']
5.4,"['thriller', 'drama']"
4.9,['horror']
7.7,['drama']
,[]
7.8,"['action', 'drama']"
3.6,"['animation', 'family']"
5.9,"['comedy', 'drama']"
7.8,"['drama', 'family']"
,['comedy']
,['drama']
,"['romance', 'comedy']"
7.4,['comedy']
,['drama']
6.8,"['drama', 'romance']"
,[]
6.2,"['drama', 'romance']"
7.4,"['drama', 'comedy', 'sport']"
6.7,"['drama', 'romance']"
6.3,['drama']
7.4,"['drama', 'crime']"
6.1,"['drama', 'comedy']"
7.1,"['romance', 'drama']"
6.8,"['drama', 'romance']"
5.8,['drama']
7.8,"['comedy', 'drama']"
4.7,"['animation', 'fantasy']"
6.8,['drama']
,[]
5.9,"['documentation', 'music']"
,['animation']
6.9,"['drama', 'comedy', 'romance']"
2.8,['comedy']
5.7,['drama']
2.6,"['thriller', 'drama']"
7.1,"['comedy', 'romance']"
6.4,"['drama', 'romance']"
7.7,"['comedy', 'animation']"
,"['thriller', 'crime']"
5.5,['comedy']
6.4,"['romance', 'drama']"
4.4,['comedy']
,['reality']
5.0,"['drama', 'romance']"
7.0,"['drama', 'thriller']"
8.9,"['drama', 'romance']"
6.1,['comedy']
,['documentation']
6.8,['drama']
6.7,"['drama', 'action', 'comedy', 'scifi']"
6.9,"['drama', 'war']"
6.9,"['drama', 'romance', 'western']"
6.4,"['crime', 'drama', 'thriller']"
4.7,"['thriller', 'drama', 'horror']"
6.7,"['drama', 'comedy', 'music']"
7.2,"['crime', 'documentation']"
4.7,['comedy']
5.6,['documentation']
7.0,"['animation', 'action', 'scifi']"
7.1,"['war', 'action', 'drama', 'history', 'romance']"
9.1,"['action', 'scifi', 'drama', 'fantasy', 'animation']"
5.7,"['thriller', 'crime', 'drama']"
7.5,['drama']
6.1,"['crime', 'drama', 'thriller']"
5.8,"['crime', 'documentation']"
7.7,"['action', 'drama', 'fantasy', 'horror', 'scifi']"
7.2,"['scifi', 'drama', 'comedy']"
6.9,"['crime', 'comedy']"
7.5,"['comedy', 'crime', 'drama', 'thriller', 'action']"
5.4,['reality']
7.3,"['comedy', 'action', 'animation', 'romance', 'family', 'horror', 'drama', 'scifi']"
6.1,"['comedy', 'documentation', 'sport']"
6.3,"['crime', 'comedy', 'drama', 'thriller']"
7.3,"['scifi', 'drama', 'horror', 'thriller']"
6.2,"['fantasy', 'family', 'comedy', 'action', 'animation', 'crime', 'drama']"
6.7,"['crime', 'documentation']"
8.0,"['action', 'drama', 'thriller']"
6.2,['documentation']
5.6,"['war', 'action', 'drama', 'scifi', 'thriller']"
6.1,"['scifi', 'action', 'drama', 'thriller']"
6.5,"['scifi', 'thriller', 'animation', 'action', 'drama', 'fantasy', 'romance', 'sport']"
6.7,['drama']
2.5,"['romance', 'drama']"
4.9,"['drama', 'action', 'thriller']"
7.6,"['animation', 'comedy', 'family', 'scifi']"
6.3,"['comedy', 'crime', 'thriller', 'action']"
6.9,"['crime', 'drama', 'thriller']"
8.4,"['drama', 'comedy']"
6.3,"['thriller', 'drama']"
7.0,"['documentation', 'history']"
7.6,"['scifi', 'drama', 'fantasy', 'action']"
7.5,"['crime', 'drama', 'comedy', 'action']"
8.0,['documentation']
,['scifi']
6.5,"['action', 'drama', 'western']"
,['crime']
6.5,"['drama', 'history']"
7.1,"['thriller', 'drama', 'horror', 'scifi']"
,['comedy']
7.2,"['comedy', 'romance', 'animation']"
7.5,"['action', 'scifi', 'thriller', 'drama', 'fantasy', 'horror']"
7.0,"['comedy', 'scifi', 'drama', 'history']"
6.8,"['animation', 'drama', 'comedy', 'thriller']"
7.3,['documentation']
5.6,"['thriller', 'crime', 'drama']"
7.2,"['drama', 'thriller']"
7.0,"['drama', 'crime']"
5.7,['reality']
6.0,"['romance', 'drama']"
7.7,['documentation']
5.4,"['scifi', 'thriller', 'action']"
7.1,"['drama', 'family']"
7.5,"['family', 'fantasy', 'animation', 'action', 'comedy']"
5.7,"['crime', 'drama', 'action', 'comedy']"
4.3,['drama']
6.6,"['scifi', 'comedy', 'crime', 'drama', 'fantasy', 'action']"
7.4,['drama']
7.5,"['drama', 'thriller', 'crime', 'fantasy']"
7.1,"['drama', 'crime']"
6.3,"['drama', 'thriller', 'action', 'crime']"
5.7,"['horror', 'thriller']"
7.2,"['crime', 'documentation']"
6.9,"['horror', 'drama', 'scifi', 'thriller']"
7.8,"['scifi', 'drama', 'fantasy', 'action']"
5.8,"['horror', 'thriller']"
7.2,"['thriller', 'crime', 'drama']"
8.1,"['crime', 'documentation', 'drama', 'thriller']"
6.6,"['scifi', 'horror', 'thriller', 'crime', 'drama', 'fantasy']"
6.2,"['drama', 'scifi', 'thriller', 'action', 'crime']"
6.1,"['drama', 'action', 'crime', 'thriller']"
7.8,"['drama', 'comedy', 'animation', 'romance']"
7.7,"['drama', 'action', 'comedy', 'fantasy']"
,['reality']
6.8,"['drama', 'history', 'thriller']"
7.4,"['drama', 'comedy']"
4.8,"['thriller', 'crime', 'horror']"
6.7,"['drama', 'thriller']"
7.4,['documentation']
7.6,"['comedy', 'fantasy', 'scifi', 'animation']"
7.3,"['drama', 'history']"
5.6,"['family', 'fantasy', 'animation']"
6.4,"['comedy', 'horror', 'action', 'crime', 'thriller', 'romance', 'scifi']"
6.0,"['action', 'crime', 'thriller']"
5.5,"['scifi', 'family']"
7.8,"['documentation', 'music', 'comedy', 'history']"
7.2,"['drama', 'comedy']"
6.9,"['comedy', 'thriller', 'horror', 'action']"
5.4,"['drama', 'romance', 'comedy']"
7.7,"['crime', 'drama', 'thriller']"
6.9,"['crime', 'thriller', 'action']"
5.7,"['horror', 'thriller', 'crime', 'scifi', 'action']"
8.4,"['drama', 'romance']"
8.1,"['documentation', 'music']"
7.5,"['drama', 'thriller', 'comedy', 'crime']"
7.8,"['documentation', 'sport']"
7.5,['drama']
6.8,"['crime', 'drama', 'comedy']"
8.7,"['comedy', 'drama', 'music', 'reality']"
8.3,"['drama', 'romance']"
,['documentation']
6.5,"['horror', 'scifi', 'thriller', 'fantasy', 'drama']"
7.3,"['drama', 'history', 'war']"
5.8,"['action', 'scifi', 'horror', 'animation']"
7.7,['drama']
7.6,"['drama', 'thriller', 'crime']"
7.9,['documentation']
7.1,"['action', 'drama', 'thriller', 'crime']"
,"['crime', 'drama', 'thriller']"
,['documentation']
5.4,"['scifi', 'comedy', 'fantasy']"
6.3,"['crime', 'documentation']"
7.0,"['crime', 'history', 'documentation']"
6.2,"['action', 'crime', 'drama', 'thriller']"
6.8,"['history', 'drama']"
7.0,"['scifi', 'thriller', 'drama']"
5.0,"['scifi', 'comedy', 'drama', 'family', 'fantasy']"
5.5,"['scifi', 'drama', 'fantasy', 'horror', 'thriller']"
7.0,"['crime', 'documentation']"
8.7,"['drama', 'romance']"
6.2,"['drama', 'comedy']"
5.7,"['fantasy', 'horror', 'family']"
7.4,"['drama', 'romance']"
6.2,"['action', 'crime', 'drama']"
8.0,"['drama', 'thriller', 'crime']"
5.0,"['thriller', 'scifi', 'action']"
5.3,"['drama', 'comedy']"
5.3,"['thriller', 'horror', 'drama']"
5.7,"['thriller', 'crime', 'drama']"
6.9,"['romance', 'drama']"
4.7,['documentation']
5.8,['comedy']
8.2,['documentation']
6.0,"['comedy', 'sport']"
7.0,"['drama', 'crime']"
7.0,['reality']
,['comedy']
5.9,"['crime', 'drama', 'fantasy', 'scifi']"
4.6,"['drama', 'romance']"
7.8,"['thriller', 'action', 'crime', 'drama']"
5.3,"['horror', 'drama', 'thriller']"
8.0,"['war', 'history', 'documentation']"
6.2,"['action', 'thriller', 'crime']"
6.4,"['action', 'thriller', 'crime', 'fantasy']"
7.4,"['war', 'history', 'documentation']"
,['documentation']
4.6,"['romance', 'comedy']"
6.4,"['drama', 'crime', 'thriller']"
7.8,"['crime', 'drama', 'thriller']"
5.2,"['scifi', 'animation', 'action', 'drama', 'family', 'fantasy', 'comedy']"
7.1,"['drama', 'history']"
8.1,"['comedy', 'drama', 'family', 'fantasy', 'animation', 'action']"
5.3,"['horror', 'thriller', 'drama']"
7.5,"['crime', 'documentation']"
6.3,"['drama', 'thriller']"
6.6,"['action', 'fantasy', 'scifi', 'animation', 'comedy', 'family']"
7.3,"['comedy', 'documentation']"
7.2,"['fantasy', 'scifi', 'animation', 'action', 'drama']"
7.3,['drama']
4.8,"['thriller', 'horror']"
4.9,"['thriller', 'scifi']"
8.4,"['action', 'comedy', 'crime', 'drama', 'romance']"
6.6,"['crime', 'drama', 'scifi', 'thriller', 'action']"
6.1,"['fantasy', 'horror', 'thriller', 'action']"
6.8,"['comedy', 'action', 'thriller']"
6.3,"['comedy', 'drama', 'fantasy']"
5.7,"['scifi', 'crime', 'drama', 'fantasy', 'horror', 'thriller']"
5.3,"['drama', 'thriller']"
6.8,"['fantasy', 'scifi', 'drama', 'comedy', 'family', 'animation', 'action']"
2.5,"['scifi', 'action']"
7.1,"['crime', 'drama', 'history']"
6.8,['documentation']
6.8,"['thriller', 'comedy', 'crime', 'action']"
7.2,"['action', 'drama', 'fantasy', 'horror', 'thriller']"
6.7,"['scifi', 'action', 'drama', 'fantasy']"
7.5,"['animation', 'thriller', 'history', 'drama', 'sport']"
6.7,"['comedy', 'animation', 'drama', 'family']"
5.6,"['thriller', 'drama', 'action']"
7.2,"['animation', 'comedy', 'family']"
,['comedy']
6.2,"['horror', 'drama']"
4.0,"['thriller', 'crime', 'drama', 'romance']"
,['comedy']
8.1,"['comedy', 'documentation']"
5.4,"['romance', 'comedy', 'drama']"
5.9,"['documentation', 'crime', 'thriller']"
6.5,"['fantasy', 'comedy', 'romance']"
7.1,"['scifi', 'drama', 'animation', 'action', 'crime', 'fantasy']"
5.5,['reality']
5.6,"['comedy', 'action', 'crime', 'drama', 'fantasy', 'horror', 'thriller']"
,[]
7.0,"['drama', 'action', 'crime', 'thriller', 'documentation']"
3.0,"['comedy', 'animation']"
7.1,"['documentation', 'crime']"
6.3,"['comedy', 'romance']"
7.9,['documentation']
8.5,"['comedy', 'romance', 'drama']"
5.6,"['thriller', 'scifi', 'drama']"
,"['crime', 'drama']"
5.3,"['horror', 'thriller', 'drama']"
4.5,"['fantasy', 'action', 'crime', 'drama']"
7.2,['documentation']
7.1,['drama']
6.1,"['drama', 'sport', 'thriller']"
6.5,"['scifi', 'fantasy', 'action', 'drama']"
6.6,"['romance', 'drama']"
6.0,"['action', 'comedy']"
4.3,"['scifi', 'thriller', 'drama']"
8.0,['comedy']
7.1,"['comedy', 'romance']"
6.8,"['crime', 'documentation', 'history']"
5.7,"['comedy', 'family']"
6.2,"['comedy', 'drama']"
9.2,"['drama', 'fantasy', 'romance']"
6.2,"['crime', 'documentation']"
7.9,['documentation']
8.0,"['drama', 'history', 'thriller']"
6.5,"['crime', 'history', 'documentation']"
6.9,['documentation']
6.8,['comedy']
4.6,"['thriller', 'drama', 'horror']"
6.7,"['drama', 'horror']"
6.0,"['action', 'romance', 'comedy', 'crime', 'thriller']"
7.1,['documentation']
6.8,"['crime', 'documentation']"
6.4,"['comedy', 'documentation']"
7.0,"['crime', 'action', 'fantasy', 'horror', 'thriller', 'animation', 'scifi']"
8.0,"['drama', 'fantasy', 'music']"
4.8,"['scifi', 'thriller', 'action', 'drama']"
,['documentation']
5.8,"['drama', 'thriller']"
6.6,"['drama', 'romance']"
7.1,"['drama', 'crime']"
8.1,['documentation']
1.6,"['drama', 'comedy', 'romance']"
6.6,"['drama', 'comedy']"
5.8,"['scifi', 'action', 'fantasy', 'animation', 'comedy', 'drama', 'family']"
6.7,"['comedy', 'drama', 'music']"
7.4,"['drama', 'action']"
6.4,"['documentation', 'music']"
6.5,['comedy']
5.4,"['drama', 'sport']"
7.0,"['documentation', 'crime', 'history']"
6.5,"['family', 'animation', 'comedy']"
6.5,"['crime', 'documentation', 'history']"
7.3,"['comedy', 'drama', 'crime']"
5.6,"['comedy', 'drama', 'romance']"
6.3,"['drama', 'crime', 'thriller']"
,['horror']
6.6,"['action', 'horror', 'scifi', 'thriller', 'animation']"
,['comedy']
6.2,"['scifi', 'drama', 'fantasy', 'thriller', 'animation', 'action']"
5.5,"['drama', 'thriller']"
5.6,"['comedy', 'drama']"
5.6,"['thriller', 'action', 'crime', 'drama']"
7.1,"['drama', 'crime']"
6.9,['documentation']
,['thriller']
,"['animation', 'action', 'scifi']"
7.4,"['drama', 'history', 'sport']"
7.3,"['animation', 'action', 'comedy', 'crime', 'drama', 'romance']"
6.8,"['scifi', 'drama', 'fantasy', 'action']"
7.0,"['comedy', 'fantasy', 'animation', 'action', 'scifi']"
5.2,"['action', 'thriller']"
5.7,"['war', 'action', 'drama', 'history']"
8.0,"['drama', 'comedy']"
